"artifact","field","locale","occurrences","scalar_utf8_bytes","types","source_candidates_not_usage_proof"
"src/lib/generated/endgame/pf.json","groups.[].cacophony.provenance.ownerId","neutral","26","104","number","src/lib/domain/endgame.ts;src/lib/domain/trace-groups.ts;scripts/data/as-boss-guides.ts;scripts/data/endgame.ts;scripts/data/extra-effects.ts;scripts/data/sync.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].cacophony.provenance.field","neutral","26","260","string","src/lib/domain/endgame.ts;src/lib/search/name-metadata.ts;scripts/data/as-boss-guides.ts;scripts/data/character-names.ts;scripts/data/endgame.ts;scripts/data/extra-effects.ts;scripts/data/localization.ts;scripts/data/maze-buffs.ts;... 17 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.internalStance.reason","neutral","132","1848","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;scripts/assets/enemies/ensure.ts;scripts/assets/enemies/shared.ts;scripts/assets/enemies/sync.ts;scripts/data/debug-pf-hp.ts;scripts/data/endgame.ts;... 18 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.display.reason","neutral","132","1848","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;scripts/assets/enemies/ensure.ts;scripts/assets/enemies/shared.ts;scripts/assets/enemies/sync.ts;scripts/data/debug-pf-hp.ts;scripts/data/endgame.ts;... 18 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].pureFictionMechanic.hpParentChild.bindingKey","neutral","393","12969","string","src/lib/domain/endgame.ts;scripts/data/endgame.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].pureFictionMechanic.hpParentChild.sourceMazeBuffId","neutral","393","2751","number","src/lib/domain/endgame.ts;scripts/data/endgame.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].pureFictionMechanic.killTransfer.bindingKey","neutral","393","12969","string","src/lib/domain/endgame.ts;scripts/data/endgame.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].pureFictionMechanic.killTransfer.sourceMazeBuffId","neutral","393","2751","number","src/lib/domain/endgame.ts;scripts/data/endgame.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].battleWillMechanics.[].buff.id","neutral","48","336","number","src/lib/components/BaseStatsPanel.svelte;src/lib/components/ChangelogModal.svelte;src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/as/ApocalypticShadowNodeSection.svelte;... 117 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].battleWillMechanics.[].buff.name","localized","48","712","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/CompactEntityCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/components/endgame/EndgameOverviewCard.svelte;... 110 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].battleWillMechanics.[].buff.nameHash","neutral","48","1027","string","src/lib/domain/endgame.ts;scripts/data/as-boss-guides.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].battleWillMechanics.[].buff.description","localized","48","12452","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/mechanics/BuffOptionTile.svelte;src/lib/components/endgame/mechanics/MechanicEntry.svelte;src/lib/components/endgame/mechanics/MechanicSectionCard.svelte;src/lib/components/endgame/modes/AnomalyArbitrationDetailContent.svelte;... 47 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].battleWillMechanics.[].buff.descriptionHash","neutral","48","1027","string","src/lib/domain/endgame.ts;scripts/data/as-boss-guides.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].battleWillMechanics.[].buff.params.[]","neutral","104","441","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EnemyCatalogPage.svelte;src/lib/components/LightConeCatalogPage.svelte;src/lib/components/RelicCatalogPage.svelte;src/lib/domain/character-filters.ts;src/lib/domain/endgame.ts;src/lib/domain/enemy-overview.ts;... 27 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].battleWillMechanics.[].buff.upstreamIconPath","neutral","48","3792","string","src/lib/domain/endgame.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].battleWillMechanics.[].buff.bindingKey","neutral","48","2112","string","src/lib/domain/endgame.ts;scripts/data/endgame.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].battleWillMechanics.[].provenance.table","neutral","48","1248","string","src/lib/components/enemy/EnemyDetailPage.svelte;src/lib/domain/endgame.ts;src/lib/search/name-metadata.ts;scripts/data/as-boss-guides.ts;scripts/data/character-names.ts;scripts/data/endgame.ts;scripts/data/maze-buffs.ts;tests/e2e/enemy-detail.spec.ts;... 11 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].battleWillMechanics.[].provenance.ownerId","neutral","48","192","number","src/lib/domain/endgame.ts;src/lib/domain/trace-groups.ts;scripts/data/as-boss-guides.ts;scripts/data/endgame.ts;scripts/data/extra-effects.ts;scripts/data/sync.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].battleWillMechanics.[].provenance.field","neutral","48","816","string","src/lib/domain/endgame.ts;src/lib/search/name-metadata.ts;scripts/data/as-boss-guides.ts;scripts/data/character-names.ts;scripts/data/endgame.ts;scripts/data/extra-effects.ts;scripts/data/localization.ts;scripts/data/maze-buffs.ts;... 17 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].battleWillMechanics.[].provenance.arrayIndex","neutral","48","48","number","src/lib/domain/endgame.ts;scripts/data/as-boss-guides.ts;scripts/data/endgame.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/homepage.json","schemaVersion","neutral","1","1","number","src/lib/domain/endgame.ts;src/lib/domain/search-index.ts;src/lib/domain/types.ts;src/lib/domain/visual-assets.ts;src/lib/search/documents.ts;src/lib/search/endgame.ts;src/lib/search/name-metadata.ts;src/lib/search/search.ts;... 36 candidate files"
"src/lib/generated/homepage.json","avatarUps.[].gachaId","neutral","6","24","number","src/lib/domain/types.ts;src/routes/+page.server.ts;scripts/data/homepage.ts;tests/unit/homepage.test.ts"
"src/lib/generated/homepage.json","avatarUps.[].avatarId","neutral","6","36","string","src/lib/components/SpecialEffectRelation.svelte;src/lib/domain/types.ts;src/routes/+page.server.ts;scripts/data/avatar-special-skills.ts;scripts/data/homepage.ts;scripts/data/sync.ts;scripts/data/validate.ts;tests/unit/data.test.ts;... 9 candidate files"
"src/lib/generated/homepage.json","weaponUps.[].gachaId","neutral","6","24","number","src/lib/domain/types.ts;src/routes/+page.server.ts;scripts/data/homepage.ts;tests/unit/homepage.test.ts"
"src/lib/generated/homepage.json","weaponUps.[].equipmentId","neutral","6","42","string","src/lib/domain/types.ts;src/routes/+page.server.ts;scripts/data/homepage.ts;tests/unit/homepage.test.ts"
"src/lib/generated/manifest.json","schemaVersion","neutral","1","2","number","src/lib/domain/endgame.ts;src/lib/domain/search-index.ts;src/lib/domain/types.ts;src/lib/domain/visual-assets.ts;src/lib/search/documents.ts;src/lib/search/endgame.ts;src/lib/search/name-metadata.ts;src/lib/search/search.ts;... 36 candidate files"
"src/lib/generated/manifest.json","sourceCommit","neutral","1","42","string","src/lib/components/Navigator.svelte;src/lib/domain/types.ts;src/lib/domain/visual-assets.ts;src/lib/search/documents.ts;src/lib/search/name-metadata.ts;scripts/assets/ensure.ts;scripts/assets/shared.ts;scripts/assets/sync.ts;... 23 candidate files"
"src/lib/generated/manifest.json","sourceVersion","neutral","1","46","string","src/lib/domain/types.ts;scripts/data/source-metadata.ts;scripts/data/sync.ts;scripts/data/validate.ts"
"src/lib/generated/manifest.json","gameVersionFull","neutral","1","7","string","src/lib/domain/types.ts;scripts/data/source-metadata.ts;scripts/data/sync.ts;scripts/data/validate.ts;tests/unit/data.test.ts;tests/unit/source-metadata.test.ts"
"src/lib/generated/manifest.json","gameVersion","neutral","1","5","string","src/lib/components/Navigator.svelte;src/lib/domain/types.ts;scripts/data/source-metadata.ts;scripts/data/sync.ts;scripts/data/validate.ts;tests/unit/data.test.ts;tests/unit/source-metadata.test.ts"
"src/lib/generated/manifest.json","generatedAt","neutral","1","26","string","src/lib/domain/types.ts;src/lib/domain/visual-assets.ts;scripts/assets/enemies/shared.ts;scripts/assets/enemies/sync.ts;scripts/assets/shared.ts;scripts/assets/sync.ts;scripts/data/sync.ts;tests/unit/enemy-assets.test.ts;... 9 candidate files"
"src/lib/generated/manifest.json","language","neutral","1","5","string","src/lib/domain/types.ts;scripts/data/sync.ts;scripts/data/validate.ts;scripts/investigations/enemy-variants.ts;tests/unit/data.test.ts;tests/unit/invariants.test.ts"
"src/lib/generated/manifest.json","counts.characters","neutral","1","2","number","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/DetailPage.svelte;src/lib/data/visual-assets.ts;src/lib/domain/constants.ts;src/lib/domain/types.ts;src/lib/domain/visual-assets.ts;src/lib/navigation.ts;src/lib/search/name-metadata.ts;... 43 candidate files"
"src/lib/generated/manifest.json","counts.lightCones","neutral","1","3","number","src/lib/components/EquipmentRecommendationSection.svelte;src/lib/data/visual-assets.ts;src/lib/domain/equipment-recommendation-view.ts;src/lib/domain/types.ts;src/lib/domain/visual-assets.ts;src/lib/search/search.ts;src/routes/+page.server.ts;src/routes/search/+page.server.ts;... 21 candidate files"
"src/lib/generated/manifest.json","counts.relics","neutral","1","2","number","src/lib/components/DetailPage.svelte;src/lib/components/EquipmentRecommendationSection.svelte;src/lib/components/RelicCatalogPage.svelte;src/lib/data/visual-assets.ts;src/lib/domain/constants.ts;src/lib/domain/types.ts;src/lib/domain/visual-assets.ts;src/lib/navigation.ts;... 29 candidate files"
"src/lib/generated/manifest.json","counts.relicProperties","neutral","1","2","number","src/lib/data/visual-assets.ts;src/lib/domain/equipment-recommendation-view.ts;src/lib/domain/types.ts;src/lib/domain/visual-assets.ts;src/routes/[category=category]/[id]/+page.server.ts;scripts/assets/shared.ts;scripts/assets/sync.ts;scripts/assets/verify.ts;... 11 candidate files"
"src/lib/generated/manifest.json","counts.enemies","neutral","1","3","number","src/lib/components/DetailPage.svelte;src/lib/components/endgame/as/AsBossDossier.svelte;src/lib/components/endgame/EndgameEnemyGrid.svelte;src/lib/components/endgame/EndgameWaveGroup.svelte;src/lib/components/endgame/presentation.ts;src/lib/components/EnemyCatalogPage.svelte;src/lib/domain/constants.ts;src/lib/domain/endgame-view.ts;... 49 candidate files"
"src/lib/generated/manifest.json","routes.characters.[]","neutral","97","582","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/DetailPage.svelte;src/lib/data/visual-assets.ts;src/lib/domain/constants.ts;src/lib/domain/types.ts;src/lib/domain/visual-assets.ts;src/lib/navigation.ts;src/lib/search/name-metadata.ts;... 43 candidate files"
"src/lib/generated/manifest.json","routes.light-cones.[]","neutral","169","1183","string","src/lib/components/DetailPage.svelte;src/lib/components/EquipmentRecommendationSection.svelte;src/lib/components/LightConeCatalogPage.svelte;src/lib/data/visual-assets.ts;src/lib/domain/constants.ts;src/lib/domain/types.ts;src/lib/navigation.ts;src/routes/+page.server.ts;... 27 candidate files"
"src/lib/generated/manifest.json","routes.relics.[]","neutral","60","300","string","src/lib/components/DetailPage.svelte;src/lib/components/EquipmentRecommendationSection.svelte;src/lib/components/RelicCatalogPage.svelte;src/lib/data/visual-assets.ts;src/lib/domain/constants.ts;src/lib/domain/types.ts;src/lib/domain/visual-assets.ts;src/lib/navigation.ts;... 29 candidate files"
"src/lib/generated/manifest.json","routes.enemies.[]","neutral","628","5652","string","src/lib/components/DetailPage.svelte;src/lib/components/endgame/as/AsBossDossier.svelte;src/lib/components/endgame/EndgameEnemyGrid.svelte;src/lib/components/endgame/EndgameWaveGroup.svelte;src/lib/components/endgame/presentation.ts;src/lib/components/EnemyCatalogPage.svelte;src/lib/domain/constants.ts;src/lib/domain/endgame-view.ts;... 49 candidate files"
"src/lib/generated/manifest.json","endgame.modes.moc.groups","neutral","1","2","number","src/lib/components/endgame/EndgameNodeSection.svelte;src/lib/components/endgame/EndgameWaveLayout.svelte;src/lib/components/endgame/modes/AnomalyArbitrationDetailContent.svelte;src/lib/components/endgame/presentation.ts;src/lib/components/enemy/EnemyDetailPage.svelte;src/lib/components/TraceCardPanel.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;... 25 candidate files"
"src/lib/generated/manifest.json","endgame.modes.moc.encounters","neutral","1","3","number","src/lib/domain/endgame-navigation.ts;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/search-index.ts;src/lib/server/endgame.ts;src/routes/endgame/[mode=endgameMode]/[groupId]/+page.svelte;scripts/data/debug-pf-hp.ts;scripts/data/endgame.ts;... 12 candidate files"
"src/lib/generated/manifest.json","endgame.modes.moc.battleSlots","neutral","1","4","number","src/lib/domain/endgame.ts;scripts/data/endgame.ts;scripts/data/validate.ts"
"src/lib/generated/manifest.json","endgame.modes.moc.stages","neutral","1","4","number","src/lib/components/BaseStatsPanel.svelte;src/lib/components/endgame/as/ApocalypticShadowNodeSection.svelte;src/lib/components/endgame/as/AsBossDossier.svelte;src/lib/components/endgame/presentation.ts;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/search-index.ts;src/lib/domain/stats.ts;... 20 candidate files"
"src/lib/generated/manifest.json","endgame.modes.moc.occurrences","neutral","1","4","number","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/search-index.ts;src/lib/search/endgame.ts;src/lib/server/endgame.ts;scripts/data/debug-pf-hp.ts;scripts/data/endgame.ts;scripts/data/enemy-stats.ts;... 14 candidate files"
"src/lib/generated/manifest.json","endgame.modes.pf.groups","neutral","1","2","number","src/lib/components/endgame/EndgameNodeSection.svelte;src/lib/components/endgame/EndgameWaveLayout.svelte;src/lib/components/endgame/modes/AnomalyArbitrationDetailContent.svelte;src/lib/components/endgame/presentation.ts;src/lib/components/enemy/EnemyDetailPage.svelte;src/lib/components/TraceCardPanel.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;... 25 candidate files"
"src/lib/generated/manifest.json","endgame.modes.pf.encounters","neutral","1","3","number","src/lib/domain/endgame-navigation.ts;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/search-index.ts;src/lib/server/endgame.ts;src/routes/endgame/[mode=endgameMode]/[groupId]/+page.svelte;scripts/data/debug-pf-hp.ts;scripts/data/endgame.ts;... 12 candidate files"
"src/lib/generated/manifest.json","endgame.modes.pf.battleSlots","neutral","1","3","number","src/lib/domain/endgame.ts;scripts/data/endgame.ts;scripts/data/validate.ts"
